Customer ID,avg_days_between,has_multiple_purchases,Recency,Frequency,Monetary,returns,churn
14040.0,4.0,0,4,21,8377.45,8,0
14042.0,319.0,0,319,1,431.98,0,1
14043.0,5.804878048780488,1,85,2,304.25,1,1
14044.0,12.0,0,12,6,2470.28,1,1
14045.0,9.689655172413794,1,8,11,7939.679999999999,4,0
14047.0,2.372549019607843,1,26,6,2190.1,1,0
14049.0,30.0,0,30,6,6380.63,6,0
14051.0,3.9390243902439024,1,2,11,4816.26,5,0
14053.0,80.0,0,80,1,170.8,0,0
14055.0,6.590909090909091,1,171,2,795.3199999999999,0,1
14057.0,1.6,1,72,4,1872.28,0,0
14058.0,2.9130434782608696,1,56,2,469.19,0,1
14060.0,4.6521739130434785,1,15,8,2188.02,1,0
14061.0,12.722222222222221,1,101,3,917.4300000000001,0,1
14062.0,1.7430167597765363,1,9,9,10303.35,2,0
14063.0,7.435897435897436,1,32,9,22710.2,4,1
14064.0,1.5582822085889572,1,24,10,1978.68,6,1
14065.0,4.0,0,4,2,734.27,0,0
14068.0,197.0,0,197,3,1262.52,1,1
14069.0,1.1219512195121952,1,108,2,230.06,0,1
14070.0,278.0,0,278,1,326.55,0,1
14072.0,260.0,0,260,1,390.85,0,1
14074.0,217.0,0,217,1,219.39999999999998,0,1
14075.0,3.6842105263157894,1,64,2,369.39,0,0
14078.0,1.7380952380952381,1,68,3,507.02,0,0
14079.0,276.0,0,276,1,243.63,0,1
14080.0,4.128205128205129,1,7,4,1070.08,1,1
14081.0,0.0,0,0,8,4012.06,6,0
14083.0,30.0,1,105,2,79.28999999999999,0,0
14084.0,106.0,0,106,1,150.5,0,1
14085.0,23.0,0,23,13,4583.77,0,0
14086.0,56.0,0,56,1,39.95,0,1
14087.0,329.0,0,329,1,236.69,1,0
14088.0,0.0,0,0,3,13544.99,0,0
14091.0,3.6666666666666665,1,248,2,9530.08,0,1
14092.0,2.066666666666667,1,35,9,2698.84,0,0
14094.0,33.0,0,33,1,335.22,1,1
14095.0,316.0,0,316,1,2.95,0,1
14097.0,4.205128205128205,1,75,2,422.85999999999996,0,1
14099.0,1.3830845771144278,1,43,6,1982.7,3,0
14101.0,4.1568627450980395,1,1,6,3431.94,1,0
14103.0,259.0,0,259,1,0.0,0,1
14104.0,142.0,0,142,2,394.15,0,0
14105.0,1.5245098039215685,1,2,4,4722.6,7,0
14106.0,331.0,0,331,1,214.79999999999998,0,1
14107.0,2.5,1,42,4,2174.07,2,1
14108.0,325.0,0,325,2,447.05,0,1
14110.0,1.213991769547325,1,29,21,7304.8,2,1
14112.0,1.2242424242424241,1,45,6,2919.44,19,1
14113.0,3.962025316455696,1,8,10,3918.53,17,0
14114.0,3.902439024390244,1,39,3,691.45,0,0
14115.0,7.857142857142857,1,95,2,622.6700000000001,0,1
14118.0,22.0,0,22,1,458.45,0,1
14119.0,312.0,0,312,1,66.48,0,0
14122.0,27.5,1,0,3,362.42,1,0
14123.0,327.0,0,327,1,436.18,0,1
14126.0,38.0,0,38,1,466.33000000000004,0,1
14127.0,19.0,0,19,1,483.12,0,0
14128.0,145.0,0,145,1,286.71,1,1
14129.0,2.9285714285714284,1,49,3,997.02,0,0
14130.0,2.4031007751937983,1,11,2,1062.17,0,0
14131.0,242.0,0,242,1,187.87,0,1
14133.0,327.0,0,327,1,305.5,0,1
14134.0,1.950920245398773,1,1,13,9617.55,0,0
14135.0,3.9871794871794872,1,17,8,4000.31,1,0
14136.0,2.2,1,148,4,1210.97,2,0
14137.0,289.0,0,289,1,332.7,3,1
14139.0,1.2380952380952381,1,84,3,670.98,0,1
14142.0,240.0,0,240,1,359.53000000000003,4,0
14144.0,80.0,0,80,1,30.599999999999998,0,1
14145.0,11.538461538461538,1,53,3,3857.85,0,1
14146.0,1.5,1,39,6,3112.99,0,0
14147.0,11.823529411764707,1,31,5,1822.3,2,0
14148.0,8.0,0,8,1,309.09000000000003,0,1
14151.0,267.0,0,267,2,679.45,1,1
14152.0,3.55,1,38,3,1021.09,1,0
14153.0,77.0,0,77,1,233.4,0,1
14154.0,1.3897435897435897,1,17,4,3407.2,2,0
14156.0,1.0,0,1,93,185478.24,54,0
14157.0,12.666666666666666,1,11,2,358.1,0,0
14159.0,2.0,0,2,8,2885.59,3,0
14160.0,204.0,0,204,7,8421.47,0,1
14161.0,1.6285714285714286,1,33,4,1925.21,0,0
14163.0,56.0,0,56,1,148.71,0,1
14166.0,2.326923076923077,1,99,2,256.85,0,1
14167.0,3.161764705882353,1,58,4,721.65,0,1
14168.0,10.214285714285714,1,14,2,370.45,2,1
14169.0,24.0,0,24,2,624.4300000000001,0,1
14171.0,324.0,0,324,1,135.0,0,1
14172.0,199.0,0,199,3,402.72,1,1
14173.0,29.666666666666668,1,235,2,135.16,1,1
14175.0,1.143646408839779,1,12,5,4456.58,18,0
14177.0,2.2525252525252526,1,22,7,855.13,0,0
14180.0,4.09375,1,8,6,880.4300000000001,1,0
14181.0,2.849056603773585,1,4,2,310.55,0,1
14182.0,3.1020408163265305,1,37,4,678.77,2,1
14183.0,2.0294117647058822,1,5,2,286.29,0,1
14186.0,2.087378640776699,1,21,5,1550.63,0,1
14187.0,67.0,0,67,1,123.5,0,1
14190.0,260.0,0,260,1,79.9,0,1
14191.0,322.0,0,322,1,15.9,2,0
14194.0,0.0,0,0,13,6808.49,7,0
14195.0,24.25,1,33,4,1603.6,5,1
14197.0,4.0,0,4,1,390.05,0,1
14198.0,5.921052631578948,1,71,4,627.73,1,0
14199.0,7.066666666666666,1,17,3,906.3,1,0
14200.0,211.0,0,211,1,379.2,0,1
14201.0,10.470588235294118,1,3,3,446.1,0,1
14202.0,5.666666666666667,1,150,2,333.21000000000004,0,0
14204.0,1.679144385026738,1,16,3,901.9300000000001,0,1
14205.0,2.830769230769231,1,49,5,1339.4,2,0
14207.0,281.0,0,281,1,157.8,0,1
14208.0,145.0,0,145,1,415.31,0,1
14209.0,2.1452991452991452,1,26,7,2241.34,4,0
14210.0,1.2417061611374407,1,30,10,3650.73,6,0
14211.0,2.4881889763779528,1,5,9,2161.19,7,1
14212.0,39.0,0,39,1,1119.6599999999999,0,1
14215.0,3.3766233766233764,1,64,3,1460.61,0,0
14216.0,8.0,0,8,1,310.74,2,1
14217.0,2.0961538461538463,1,11,3,915.98,2,0
14219.0,2.3714285714285714,1,3,2,543.89,0,1
14220.0,161.0,0,161,2,882.5999999999999,0,1
14221.0,1.0457516339869282,1,43,8,3084.69,1,1
14224.0,38.0,0,38,4,793.18,0,0
14225.0,3.0348837209302326,1,28,4,2037.02,4,1
14226.0,35.0,0,35,1,770.34,1,1
14227.0,1.263681592039801,1,8,5,3017.75,3,1
14228.0,2.891891891891892,1,31,3,745.5,0,1
14229.0,1.434782608695652,1,32,2,719.24,3,0
14230.0,3.5,1,29,3,979.8000000000001,0,1
14231.0,44.0,0,44,1,309.91,0,1
14233.0,4.8108108108108105,1,59,3,1441.55,2,0
14235.0,1.7647058823529411,1,92,4,1573.1299999999999,0,1
14236.0,2.3548387096774195,1,25,3,1064.48,1,0
14237.0,184.0,0,184,1,310.14,1,0
14238.0,18.0,1,256,2,287.38,0,1
14239.0,3.082474226804124,1,25,10,1882.3200000000002,1,1
14240.0,17.0,0,17,1,357.15,0,1
14241.0,290.0,0,290,1,120.0,0,1
14243.0,5.0,0,5,5,3869.63,4,0
14244.0,254.0,0,254,1,366.41999999999996,4,1
14247.0,1.355263157894737,1,40,3,510.29,1,0
14248.0,1.4473684210526316,1,53,2,730.37,0,1
14249.0,4.0,0,4,12,5625.461,0,1
14253.0,11.727272727272727,1,87,2,363.40000000000003,0,1
14254.0,26.0,0,26,1,601.03,0,1
14255.0,140.0,0,140,1,1000.63,3,1
14256.0,2.525,1,85,3,1504.93,4,1
14257.0,1.672,1,31,3,2466.53,0,0
14258.0,1.6704545454545454,1,29,14,18163.9,9,0
14260.0,1.54,1,65,3,824.28,0,1
14263.0,17.0,0,17,1,322.93,0,1
14264.0,3.4347826086956523,1,47,3,850.54,1,0
14265.0,3.127659574468085,1,58,2,843.17,0,1
14266.0,22.0,0,22,1,40.56,0,1
14268.0,64.0,0,64,1,354.85,0,1
14269.0,33.0,0,33,1,295.73,4,1
14271.0,3.0,0,3,1,106.81,0,1
14272.0,156.0,0,156,2,482.85,0,1
14274.0,280.0,0,280,1,256.6,0,1
14275.0,12.142857142857142,1,30,4,744.64,0,0
14276.0,4.5,1,1,4,982.94,8,0
14277.0,2.0,1,5,6,13009.61,83,1
14278.0,3.0,0,3,1,205.83,0,1
14279.0,80.0,1,114,2,191.86,0,1
14281.0,2.0,0,2,1,245.15,0,1
14282.0,3.3676470588235294,1,24,7,2800.9,1,0
14283.0,2.65,1,57,4,628.4399999999999,0,1
14284.0,247.0,0,247,1,704.4,0,1
14285.0,6.545454545454546,1,107,4,1374.41,1,1
14286.0,233.0,0,233,3,2613.02,5,0
14290.0,6.469387755102041,1,7,3,2201.91,19,1
14291.0,1.3464912280701755,1,15,10,3524.22,2,0
14292.0,2.369565217391304,1,4,7,4354.32,5,0
14293.0,1.2424242424242424,1,281,3,1259.35,1,0
14294.0,1.0,0,1,1,375.34,0,1
14295.0,4.409090909090909,1,32,4,2196.71,2,1
14296.0,5.846153846153846,1,15,2,456.40000000000003,1,1
14298.0,3.0,0,3,36,36446.15,1,0
14299.0,1.711111111111111,1,18,17,8693.27,6,0
14301.0,6.410256410256411,1,10,3,1352.04,4,1
14302.0,11.333333333333334,1,24,3,742.9000000000001,0,1
14303.0,1.2857142857142858,1,1,2,277.94,0,1
14304.0,164.0,0,164,1,671.97,1,0
14306.0,17.8,1,93,2,453.28000000000003,0,0
14307.0,2.740740740740741,1,102,4,1292.2,1,0
14308.0,143.0,0,143,2,1147.02,3,1
14309.0,1.9295774647887325,1,7,2,1428.28,0,1
14310.0,26.0,0,26,1,492.1,0,1
14311.0,161.0,0,161,1,206.19,0,1
14312.0,1.4262295081967213,1,10,2,953.13,0,0
14314.0,24.0,0,24,1,109.80000000000001,1,1
14315.0,2.2580645161290325,1,158,2,716.69,1,1
14316.0,6.866666666666666,1,16,5,1370.34,1,1
14318.0,54.0,0,54,1,158.02,0,1
14319.0,18.0,0,18,1,494.85,1,1
14320.0,2.877551020408163,1,140,3,868.96,1,1
14321.0,25.0,0,25,2,687.3100000000001,2,1
14322.0,19.166666666666668,1,23,4,474.1,4,1
14324.0,7.075,1,3,2,701.61,0,1
14325.0,163.0,0,163,1,245.48000000000002,0,1
14326.0,1.4375,1,57,2,757.13,0,1
14327.0,3.589041095890411,1,30,4,1268.32,0,0
14328.0,32.0,0,32,1,445.05,2,1
14329.0,1.1235521235521235,1,23,7,4350.19,9,0
14330.0,217.0,0,217,1,200.63,0,1
14332.0,10.0,0,10,1,561.5,0,0
14334.0,1.4842105263157894,1,19,4,1766.27,1,1
14338.0,130.0,0,130,1,339.88,0,1
14339.0,22.0,0,22,1,310.75,0,1
14341.0,2.3161764705882355,1,14,10,2285.04,1,1
14342.0,3.5454545454545454,1,26,2,249.88,1,1
14343.0,1.1265822784810127,1,15,4,1088.91,0,1
14344.0,1.4714285714285715,1,9,9,1613.02,0,0
14346.0,19.0,0,19,3,1294.17,0,1
14347.0,330.0,0,330,1,82.6,0,1
14350.0,24.0,0,24,1,383.65,0,0
14353.0,1.1666666666666667,1,4,2,285.9,0,1
14355.0,3.7083333333333335,1,43,2,665.65,0,0
14358.0,22.0,0,22,1,249.45999999999998,1,0
14361.0,172.0,0,172,1,214.70999999999998,0,1
14363.0,45.0,0,45,1,78.15,0,0
14365.0,275.0,0,275,1,324.5,0,0
14366.0,119.0,0,119,1,136.0,0,1
14369.0,236.0,0,236,2,469.13,0,1
14370.0,5.209302325581396,1,44,6,1175.78,5,1
14372.0,4.216216216216216,1,37,2,860.08,1,1
14374.0,135.0,0,135,1,108.0,0,1
14375.0,44.0,0,44,2,875.31,0,1
14376.0,277.0,0,277,1,215.46,0,1
14378.0,215.0,0,215,1,131.25,0,1
14379.0,74.0,0,74,1,320.76,0,0
14380.0,276.0,0,276,1,48.96,1,1
14381.0,45.0,0,45,1,428.65999999999997,0,1
14384.0,94.0,0,94,1,58.5,0,1
14388.0,1.5371428571428571,1,10,7,2695.85,7,0
14389.0,4.0,1,18,3,854.55,14,1
14390.0,19.0,0,19,1,680.4300000000001,0,0
14391.0,170.0,0,170,1,135.6,0,1
14392.0,26.0,0,26,1,266.4,0,1
14394.0,158.0,0,158,1,93.8,0,1
14395.0,11.0,0,11,10,4115.35,2,0
14396.0,1.3114754098360655,1,89,5,1523.59,0,0
14398.0,121.0,0,121,1,446.49,0,0
14399.0,1.3910614525139664,1,16,7,1934.17,3,0
14400.0,4.74468085106383,1,2,2,1157.77,0,0
14401.0,3.5903614457831323,1,18,9,2744.42,3,1
14402.0,246.0,0,246,1,285.6,0,1
14403.0,12.25,1,183,2,404.7,2,1
14404.0,2.740740740740741,1,89,7,1291.31,1,0
14408.0,12.380952380952381,1,65,4,1503.2400000000002,0,1
14409.0,2.3142857142857145,1,79,2,787.9499999999999,0,0
14410.0,31.0,0,31,1,460.17,0,0
14412.0,18.0,0,18,1,656.16,0,1
14413.0,3.7066666666666666,1,4,3,647.67,0,1
14415.0,26.0,0,26,8,4514.81,12,0
14420.0,3.977777777777778,1,106,2,844.1,3,0
14421.0,2.6029411764705883,1,106,4,1656.26,1,1
14422.0,1.007168458781362,1,30,11,4982.62,3,0
14423.0,23.272727272727273,1,31,2,651.41,1,1
14425.0,7.947368421052632,1,28,3,661.39,2,1
14426.0,54.0,0,54,6,5376.16,6,0
14427.0,5.269230769230769,1,88,2,900.1800000000001,0,1
14430.0,2.7941176470588234,1,105,3,1220.9,5,1
14431.0,4.461538461538462,1,49,2,2017.18,0,0
14433.0,59.0,0,59,1,289.6,0,1
14435.0,95.0,0,95,1,90.42,0,1
14436.0,147.0,0,147,1,182.64000000000001,0,1
14437.0,3.3793103448275863,1,78,3,642.34,0,0
14439.0,2.53125,1,37,4,6781.8,0,1
14440.0,5.440677966101695,1,7,6,2939.15,1,0
14441.0,2.744186046511628,1,45,6,2425.27,1,0
14442.0,2.310924369747899,1,8,5,3777.2,2,1
14444.0,50.0,0,50,1,132.04,0,1
14445.0,49.0,0,49,1,221.65,0,1
14449.0,9.0,0,9,3,609.64,0,0
14450.0,204.0,0,204,1,196.07999999999998,0,0
14451.0,12.0,0,12,9,2183.21,7,0
14452.0,115.0,0,115,1,127.3,0,0
14454.0,3.617283950617284,1,33,4,803.6,1,0
14455.0,26.0,0,26,4,628.21,3,1
14459.0,245.0,0,245,1,3537.821,1,1
14460.0,12.833333333333334,1,7,5,608.16,2,0
14461.0,31.0,0,31,9,3749.03,1,0
14462.0,26.0,0,26,1,265.99,0,1
14463.0,93.0,0,93,1,256.95,0,1
14464.0,19.666666666666668,1,162,2,111.0,0,1
14465.0,3.898550724637681,1,22,8,2887.4100000000003,0,1
14466.0,2.2481203007518795,1,18,6,1994.75,0,0
14467.0,1.802547770700637,1,46,6,1107.73,0,0
14468.0,327.0,0,327,1,204.24,0,1
14469.0,1.7876712328767124,1,10,4,2112.21,0,1
14470.0,24.0,0,24,1,250.85,0,1
14471.0,3.525,1,185,2,400.95,0,1
14472.0,283.0,0,283,1,291.38,0,1
14474.0,173.0,0,173,1,730.42,0,1
14475.0,2.0,0,2,1,225.3,0,1
14477.0,89.0,1,30,3,660.0,2,1
14478.0,5.704545454545454,1,80,3,932.5600000000001,0,0
14479.0,2.6166666666666667,1,12,2,808.46,0,0
14480.0,8.0,1,31,2,676.9300000000001,1,0
14481.0,2.2231404958677685,1,1,3,1674.98,1,1
14482.0,39.0,0,39,3,1051.7,0,0
14483.0,330.0,0,330,1,120.0,0,1
14484.0,3.5,1,231,2,528.6800000000001,0,0
14486.0,8.2,1,105,2,175.5,0,1
14489.0,2.536231884057971,1,31,3,1111.55,0,1
14490.0,0.0,0,0,2,1273.47,0,1
14492.0,2.0549450549450547,1,24,7,1921.91,12,1
14493.0,101.0,0,101,4,1884.74,3,0
14494.0,325.0,0,325,1,114.3,0,0
14495.0,253.0,0,253,1,51.0,1,1
14496.0,3.343283582089552,1,2,3,1341.83,0,0
14497.0,267.0,0,267,1,221.69,0,1
14498.0,16.0,0,16,4,1360.53,0,0
14499.0,1.119047619047619,1,15,2,730.09,2,0
14505.0,72.0,0,72,10,5032.72,14,0
14506.0,193.0,0,193,1,391.5,0,0
14507.0,2.48,1,12,4,1330.8700000000001,7,0
14508.0,134.0,0,134,2,308.61,0,0
14509.0,128.0,0,128,1,110.95,0,1
14510.0,30.0,0,30,2,501.53,1,0
14512.0,5.564102564102564,1,108,4,623.6800000000001,0,0
14513.0,21.666666666666668,1,30,3,332.42,0,1
14514.0,1.086466165413534,1,30,6,3543.63,1,1
14515.0,3.1777777777777776,1,1,3,833.17,2,0
14516.0,110.0,0,110,1,163.92,0,1
14519.0,1.1842105263157894,1,277,2,206.09,0,1
14521.0,85.0,0,85,1,199.45000000000002,3,1
14522.0,3.107142857142857,1,189,4,784.08,0,1
14524.0,3.0,0,3,4,1066.03,0,1
14525.0,1.1713147410358566,1,22,8,3908.44,0,1
14527.0,2.0,0,2,58,17232.34,83,0
14530.0,1.0576923076923077,1,2,9,3134.67,4,0
14531.0,73.0,0,73,1,376.34,0,1
14532.0,1.1264822134387351,1,5,7,2926.33,1,1
14533.0,7.769230769230769,1,1,4,1516.65,2,1
14534.0,1.1161616161616161,1,4,7,1659.76,5,0
14535.0,101.0,0,101,5,2685.15,4,0
14537.0,217.0,0,217,1,285.84000000000003,1,1
14538.0,4.71875,1,124,3,982.59,0,1
14540.0,1.5989304812834224,1,24,7,2526.88,1,0
14541.0,4.101449275362318,1,10,6,1038.03,0,1
14543.0,2.2517985611510793,1,9,22,10973.64,23,0
14544.0,64.0,0,64,1,957.98,0,1
14545.0,268.0,0,268,1,349.25,0,1
14546.0,3.0,0,3,5,2166.22,21,0
14548.0,2.2962962962962963,1,78,7,1974.69,0,1
14549.0,3.6206896551724137,1,14,3,627.3100000000001,0,1
14550.0,77.0,0,77,1,289.51,0,0
14551.0,3.898550724637681,1,5,5,693.81,2,1
14552.0,186.0,0,186,1,173.72,0,0
14553.0,5.0,0,5,4,982.27,1,1
14555.0,3.1639344262295084,1,121,3,1277.64,2,0
14556.0,190.0,0,190,3,835.34,0,1
14558.0,5.428571428571429,1,248,3,655.5,2,1
14560.0,2.6810344827586206,1,14,19,3596.88,0,0
14562.0,1.3096774193548386,1,57,7,1282.63,0,0
14563.0,103.0,0,103,2,679.44,0,1
14564.0,2.830188679245283,1,28,2,2605.62,6,1
14565.0,67.0,0,67,1,760.1,0,1
14566.0,10.545454545454545,1,11,3,2660.0,0,1
14568.0,29.0,0,29,1,919.7,1,1
14569.0,6.818181818181818,1,46,3,371.59,0,1
14570.0,37.0,0,37,1,395.69,0,1
14571.0,19.0,0,19,1,161.65,0,1
14572.0,11.0,0,11,4,2782.34,1,1
14573.0,1.802325581395349,1,138,4,554.9,0,0
14574.0,326.0,0,326,1,143.70000000000002,0,1
14575.0,82.0,0,82,1,460.71,0,1
14577.0,1.2702702702702702,1,275,2,323.74,0,0
14579.0,26.0,0,26,1,105.56,0,1
14580.0,112.0,0,112,1,14.850000000000001,0,1
14581.0,138.0,0,138,1,295.2,0,1
14583.0,127.0,0,127,2,534.08,0,0
14584.0,1.9833333333333334,1,15,4,705.65,0,1
14585.0,10.0,0,10,1,221.65,0,0
14588.0,172.0,0,172,1,135.39,0,1
14590.0,1.4630541871921183,1,18,20,3006.62,14,1
14593.0,130.0,0,130,7,1956.39,5,0
14595.0,7.090909090909091,1,47,2,423.85,0,1
14596.0,220.0,0,220,1,229.47,0,1
14597.0,31.0,0,31,1,100.5,0,0
14598.0,163.0,0,163,1,162.07,40,1
14599.0,103.0,0,103,1,185.64000000000001,0,0
14602.0,250.0,0,250,1,205.35999999999999,0,1
14604.0,227.0,0,227,1,143.85999999999999,0,1
14605.0,1.8108108108108107,1,191,3,589.96,0,0
14606.0,4.0,0,4,90,16075.32,53,0
14607.0,2.0901639344262297,1,61,8,7568.13,3,1
14608.0,18.941176470588236,1,3,6,1160.99,1,0
14609.0,29.428571428571427,1,53,5,620.64,0,0
14610.0,108.0,0,108,1,13.45,0,0
14611.0,4.162162162162162,1,37,2,604.3299999999999,1,1
14612.0,9.0,0,9,1,877.7,0,1
14613.0,274.0,0,274,1,76.32000000000001,0,1
14615.0,2.261904761904762,1,46,4,817.51,3,0
14616.0,142.0,0,142,1,42.5,0,0
14617.0,9.0,0,9,1,81.47000000000001,0,0
14618.0,4.0625,1,10,3,694.71,1,0
14619.0,135.0,0,135,1,896.8000000000001,0,1
14621.0,2.5757575757575757,1,105,4,1212.21,17,1
14623.0,1.0507246376811594,1,49,4,1018.73,2,0
14624.0,5.081081081081081,1,9,4,588.22,0,1
14625.0,1.6647058823529413,1,31,7,2720.65,5,0
14626.0,2.88,1,33,6,2301.7,1,0
14628.0,3.9344262295081966,1,36,3,1326.04,0,1
14630.0,78.0,0,78,1,338.65,0,1
14631.0,2.21875,1,9,2,641.65,1,0
14634.0,31.0,0,31,4,2124.46,9,1
14635.0,47.0,0,47,1,215.22,0,1
14637.0,271.0,0,271,1,106.67999999999999,0,1
14639.0,2.1176470588235294,1,2,3,1994.47,0,1
14640.0,2.8350515463917527,1,3,4,1541.98,12,1
14643.0,3.6666666666666665,1,211,3,986.08,0,1
14644.0,9.142857142857142,1,8,5,1416.96,7,1
14645.0,228.0,0,228,1,279.8,6,1
14646.0,14.0,0,14,62,215202.16,14,0
14647.0,117.0,0,117,1,276.75,0,1
14648.0,10.0,0,10,15,4546.86,9,0
14649.0,1.0040322580645162,1,33,4,1544.8799999999999,1,0
14650.0,183.0,0,183,1,62.5,0,1
14651.0,1.443661971830986,1,18,6,1114.25,0,0
14653.0,1.5,1,107,5,1666.99,0,1
14654.0,332.0,0,332,1,246.86,0,1
14655.0,2.212121212121212,1,116,2,1533.74,5,0
14656.0,1.4029850746268657,1,9,3,523.6,0,1
14657.0,23.0,0,23,2,612.65,0,1
14662.0,3.6666666666666665,1,21,3,645.16,0,1
14663.0,24.0,0,24,2,490.6,0,1
14665.0,4.024390243902439,1,21,2,913.95,0,1
14667.0,11.0,0,11,26,9998.02,10,0
14668.0,39.0,0,39,1,111.63,0,1
14669.0,227.0,0,227,4,1973.94,0,1
14670.0,326.0,0,326,1,190.47,0,1
14671.0,143.0,0,143,2,1127.45,0,1
14672.0,3.727272727272727,1,109,2,347.59,0,1
14673.0,3.0,0,3,1,553.66,0,0
14674.0,103.0,0,103,1,173.66,0,1
14676.0,2.6944444444444446,1,38,4,4322.91,4,0
14677.0,186.0,0,186,1,184.91,0,1
14678.0,173.0,0,173,1,403.39,1,1
14679.0,5.225,1,115,2,916.9,3,0
14680.0,15.0,0,15,37,23815.49,100,0
14681.0,238.0,0,238,2,168.0,0,0
14682.0,2.927710843373494,1,22,4,1462.81,0,1
14683.0,182.0,0,182,1,146.56,0,1
14685.0,170.0,0,170,8,4619.79,9,1
14686.0,1.0427350427350428,1,8,5,885.83,1,1
14687.0,145.0,0,145,1,311.65999999999997,0,0
14688.0,8.0,0,8,6,1286.06,0,0
14690.0,4.0,0,4,1,242.12,0,0
14692.0,2.2613636363636362,1,9,7,989.49,0,0
14693.0,1.4848484848484849,1,19,6,992.46,1,1
14694.0,211.0,0,211,1,244.31,0,1
14695.0,2.5058823529411764,1,113,3,1620.07,9,1
14696.0,15.0,0,15,1,394.33,0,0
14699.0,2.1951219512195124,1,29,3,593.47,0,1
14700.0,1.2962962962962963,1,9,2,880.96,0,1
14701.0,36.0,0,36,6,2012.72,0,1
14702.0,8.0,0,8,11,2938.61,2,0
14704.0,2.970149253731343,1,18,2,266.66,0,1
14706.0,212.0,0,212,1,390.69,0,1
14707.0,141.0,1,29,2,139.2,0,1
14708.0,2.6666666666666665,1,17,2,666.85,0,0
14709.0,2.0344827586206895,1,28,11,3554.14,1,0
14710.0,1.165289256198347,1,45,8,1005.17,0,0
14712.0,12.0,0,12,1,411.0,0,1
14713.0,1.1872509960159363,1,29,8,1666.17,6,0
14714.0,3.4146341463414633,1,1,3,746.05,3,0
14715.0,3.727272727272727,1,36,4,973.0699999999999,0,1
14716.0,38.0,0,38,1,235.77,0,1
14717.0,327.0,0,327,1,81.3,1,1
14718.0,4.0,0,4,1,226.42,0,1
14722.0,71.0,0,71,2,325.45,0,1
14723.0,2.223021582733813,1,19,4,571.17,0,0
14724.0,184.0,0,184,1,345.25,0,1
14725.0,128.0,0,128,2,266.81,0,0
14726.0,248.0,0,248,1,124.75,0,1
14727.0,140.0,0,140,2,199.35,26,1
14728.0,7.0,0,7,1,190.58,0,1
14729.0,219.0,0,219,2,280.4,0,0
14732.0,2.336842105263158,1,99,9,1979.95,3,0
14734.0,2.0161290322580645,1,19,4,1056.42,1,1
14735.0,1.949685534591195,1,11,21,5628.67,4,0
14736.0,79.0,0,79,2,401.08,0,1
14738.0,6.84,1,155,2,507.45,1,1
14739.0,1.7428571428571429,1,17,17,7111.3,2,0
14740.0,1.6950354609929077,1,3,8,2712.85,3,1
14741.0,11.0,0,11,1,312.75,0,0
14742.0,29.0,0,29,1,579.85,0,1
14743.0,186.0,0,186,1,50.48,0,1
14744.0,1.8823529411764706,1,2,6,1756.0,1,0
14745.0,1.8732394366197183,1,95,7,1351.55,5,1
14746.0,2.125,1,0,4,593.5,0,1
14748.0,2.9855072463768115,1,31,5,1266.1499999999999,26,0
14749.0,73.0,0,73,1,310.15,0,1
14750.0,330.0,0,330,1,112.03,0,1
14751.0,6.833333333333333,1,278,2,126.45,0,1
14753.0,54.0,0,54,1,306.36,0,1
14754.0,2.768421052631579,1,19,4,912.4300000000001,1,1
14755.0,1.4672897196261683,1,12,13,4352.32,7,0
14756.0,18.0,0,18,1,1385.7,0,0
14758.0,2.0816326530612246,1,102,2,1059.55,0,0
14761.0,38.0,0,38,1,192.02,0,1
14762.0,220.0,0,220,1,117.05000000000001,0,1
14766.0,4.0,0,4,4,3566.57,5,0
14767.0,68.0,0,68,1,382.81,0,1
14769.0,1.1015037593984962,1,21,7,3952.52,4,0
14770.0,1.2638888888888888,1,61,6,2761.2200000000003,1,1
14771.0,2.5,1,215,2,594.62,3,1
14773.0,186.0,0,186,1,140.55,1,1
14774.0,122.0,0,122,1,241.45,0,1
14776.0,14.0,0,14,3,866.82,2,0
14783.0,253.0,0,253,1,307.3,1,1
14786.0,144.0,0,144,1,90.96,0,1
14787.0,65.0,0,65,1,110.65,0,1
14788.0,190.0,0,190,1,476.88,0,1
14790.0,3.534090909090909,1,9,5,1532.55,0,0
14791.0,200.0,0,200,1,303.63,0,1
14793.0,129.0,0,129,1,396.91,0,1
14794.0,2.9285714285714284,1,39,2,490.39,0,0
14796.0,1.431924882629108,1,11,7,1417.5,3,0
14797.0,101.0,0,101,1,300.31,0,1
14798.0,3.3529411764705883,1,126,4,530.17,2,0
14799.0,331.0,0,331,1,180.45,0,1
14800.0,5.0,0,5,4,1748.26,3,0
14802.0,32.0,0,32,2,1502.98,4,1
14805.0,1.8103448275862069,1,110,2,368.64,0,0
14806.0,33.0,0,33,1,110.03999999999999,0,1
14807.0,243.0,0,243,1,349.64,0,0
14809.0,215.0,0,215,2,686.76,0,1
14810.0,12.0,0,12,2,268.7,0,0
14812.0,192.0,0,192,1,185.8,0,1
14813.0,204.0,0,204,1,460.34,0,0
14814.0,175.0,0,175,1,160.46,0,1
14817.0,1.5769230769230769,1,15,4,2181.98,3,0
14818.0,3.2413793103448274,1,52,3,512.61,0,1
14819.0,5.209302325581396,1,88,2,198.09,0,1
14820.0,9.653846153846153,1,19,3,518.02,0,0
14821.0,8.8,1,225,3,293.65,0,0
